"No.","Time","Source","Destination","Protocol","Length","Info"
"12074","231.460429","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1662893 Ack=33054 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"12075","231.460696","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1664353 Win=1098752 Len=0"
"12076","231.460794","104.26.1.73","10.215.173.1","TLSv1.3","742","Application Data, Application Data, Application Data"
"12077","231.460971","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1665055 Win=1098240 Len=0"
"12078","231.461995","104.26.1.73","10.215.173.1","TLSv1.3","593","Application Data"
"12079","231.462288","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1665608 Win=1097728 Len=0"
"12080","231.464275","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1665608 Ack=33054 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"12081","231.464473","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1667008 Win=1100032 Len=0"
"12082","231.466018","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1667008 Ack=33054 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"12083","231.466402","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1668408 Win=1100032 Len=0"
"12084","231.469863","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1668408 Ack=33054 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"12085","231.470309","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1669808 Win=1100032 Len=0"
"12086","231.471941","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1669808 Ack=33054 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"12087","231.472292","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1671268 Win=1100032 Len=0"
"12088","231.472460","104.26.1.73","10.215.173.1","TCP","1380","443  >  43984 [PSH, ACK] Seq=1671268 Ack=33054 Win=192000 Len=1340 [TCP segment of a reassembled PDU]"
"12089","231.472848","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1672608 Win=1100032 Len=0"
"12090","231.475073","104.26.1.73","10.215.173.1","TLSv1.3","1500","Application Data"
"12091","231.475524","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1674068 Win=1100032 Len=0"
"12092","231.475701","104.26.1.73","10.215.173.1","TLSv1.3","349","Application Data"
"12093","231.476066","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1674377 Win=1099776 Len=0"
"12094","231.476232","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1674377 Ack=33054 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"12095","231.476534","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1675837 Win=1100032 Len=0"
"12096","231.476814","104.26.1.73","10.215.173.1","TLSv1.3","80","Application Data"
"12097","231.477151","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1675877 Win=1100032 Len=0"
"12098","231.478188","104.26.1.73","10.215.173.1","TLSv1.3","993","Application Data, Application Data"
"12099","231.479317","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1676830 Win=1100032 Len=0"
"12100","231.480160","104.26.1.73","10.215.173.1","TLSv1.3","1500","Application Data"
"12101","231.480466","104.26.1.73","10.215.173.1","TLSv1.3","224","Application Data"
"12102","231.480808","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1678474 Win=1100032 Len=0"
"12103","231.483943","104.26.1.73","10.215.173.1","TLSv1.3","1257","Application Data"
"12104","231.485088","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1679691 Win=1100032 Len=0"
"12105","231.485664","104.26.1.73","10.215.173.1","TLSv1.3","1214","Application Data"
"12106","231.486068","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1680865 Win=1100032 Len=0"
"12107","231.489639","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1680865 Ack=33054 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"12108","231.489793","104.26.1.73","10.215.173.1","TLSv1.3","215","Application Data"
"12109","231.489903","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1682500 Win=1100032 Len=0"
"12110","231.491764","104.26.1.73","10.215.173.1","TLSv1.3","1500","Application Data"
"12111","231.491875","104.26.1.73","10.215.173.1","TCP","956","443  >  43984 [PSH, ACK] Seq=1683960 Ack=33054 Win=192000 Len=916 [TCP segment of a reassembled PDU]"
"12112","231.491938","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1684876 Win=1100032 Len=0"
"12113","231.493780","104.26.1.73","10.215.173.1","TLSv1.3","1158","Application Data, Application Data"
"12114","231.493975","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1685994 Win=1100032 Len=0"
"12115","231.495913","104.26.1.73","10.215.173.1","TLSv1.3","615","Application Data, Application Data"
"12116","231.496282","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1686569 Win=1100032 Len=0"
"12117","231.497553","104.26.1.73","10.215.173.1","TLSv1.3","872","Application Data, Application Data, Application Data"
"12118","231.497649","10.215.173.2","10.215.173.1","DNS","167","Standard query response 0x1951 A token.rubiconproject.com CNAME pixel.rubiconproject.net.akadns.net A 69.173.144.138 A 69.173.144.165 A 69.173.144.139"
"12119","231.498541","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=33054 Ack=1687401 Win=1100032 Len=0"
"12120","231.498885","10.215.173.1","176.29.114.169","TCP","40","51770  >  443 [ACK] Seq=1090 Ack=128564 Win=362240 Len=0"
"12121","231.500619","10.215.173.1","69.173.144.138","TCP","60","56232  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=3743172526 TSecr=0 WS=256"
"12122","231.501841","54.186.42.192","10.215.173.1","TLSv1.2","367","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"12123","231.501945","185.46.149.20","10.215.173.1","TLSv1.2","338","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12124","231.502963","10.215.173.1","185.46.149.20","TLSv1.2","669","Application Data"
"12125","231.503051","185.46.149.20","10.215.173.1","TCP","40","443  >  53280 [ACK] Seq=6538 Ack=1489 Win=191488 Len=0"
"12126","231.543862","10.215.173.1","54.186.42.192","TCP","40","38930  >  443 [ACK] Seq=644 Ack=5785 Win=102144 Len=0"
"12127","231.545991","10.215.173.1","146.0.227.109","TLSv1.2","659","Application Data"
"12128","231.546147","146.0.227.109","10.215.173.1","TCP","40","443  >  52972 [ACK] Seq=3229 Ack=6657 Win=191488 Len=0"
"12129","231.548155","10.215.173.1","146.0.227.109","TLSv1.2","659","Application Data"
"12130","231.548324","146.0.227.109","10.215.173.1","TCP","40","443  >  52976 [ACK] Seq=486 Ack=2060 Win=191488 Len=0"
"12131","231.549102","10.215.173.1","146.0.227.109","TLSv1.2","659","Application Data"
"12132","231.549260","146.0.227.109","10.215.173.1","TCP","40","443  >  52788 [ACK] Seq=9692 Ack=5579 Win=191488 Len=0"
"12133","231.553752","10.215.173.1","185.46.149.20","TCP","40","53280  >  443 [FIN, ACK] Seq=1489 Ack=6538 Win=105216 Len=0"
"12134","231.553900","185.46.149.20","10.215.173.1","TCP","40","443  >  53280 [ACK] Seq=6538 Ack=1490 Win=191488 Len=0"
"12135","231.577571","69.173.144.138","10.215.173.1","TCP","48","443  >  56232 [SYN, ACK] Seq=0 Ack=1 Win=750 Len=0 MSS=1460 WS=256"
"12136","231.577964","10.215.173.1","69.173.144.138","TCP","40","56232  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"12137","231.578513","10.215.173.1","69.173.144.138","TCP","415","56232  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=375 [TCP segment of a reassembled PDU]"
"12138","231.578716","69.173.144.138","10.215.173.1","TCP","40","443  >  56232 [ACK] Seq=1 Ack=376 Win=191744 Len=0"
"12139","231.579004","10.215.173.1","69.173.144.138","TLSv1.2","182","Client Hello"
"12140","231.579228","69.173.144.138","10.215.173.1","TCP","40","443  >  56232 [ACK] Seq=1 Ack=518 Win=191488 Len=0"
"12141","231.606904","10.215.173.1","142.250.203.238","TLSv1.3","728","Application Data"
"12142","231.607014","142.250.203.238","10.215.173.1","TCP","40","443  >  48640 [ACK] Seq=749187 Ack=13188 Win=191488 Len=0"
"12143","231.607222","10.215.173.1","142.250.203.238","TCP","1500","48640  >  443 [ACK] Seq=13188 Ack=749187 Win=1100032 Len=1460 [TCP segment of a reassembled PDU]"
"12144","231.607277","142.250.203.238","10.215.173.1","TCP","40","443  >  48640 [ACK] Seq=749187 Ack=14648 Win=189952 Len=0"
"12145","231.607390","10.215.173.1","142.250.203.238","TLSv1.3","294","Application Data"
"12146","231.607401","142.250.203.238","10.215.173.1","TCP","40","443  >  48640 [ACK] Seq=749187 Ack=14902 Win=189696 Len=0"
"12147","231.618446","10.215.173.1","142.250.203.238","TLSv1.3","75","Application Data"
"12148","231.618484","142.250.203.238","10.215.173.1","TCP","40","443  >  48640 [ACK] Seq=749187 Ack=14937 Win=189696 Len=0"
"12149","231.639855","185.46.149.20","10.215.173.1","TCP","1428","443  >  53280 [PSH, ACK] Seq=6538 Ack=1490 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"12150","231.640648","10.215.173.1","185.46.149.20","TCP","40","53280  >  443 [RST] Seq=1490 Win=0 Len=0"
"12151","231.640688","185.46.149.20","10.215.173.1","TCP","40","443  >  53280 [RST, ACK] Seq=7926 Ack=1490 Win=65280 Len=0"
"12152","231.646894","10.215.173.1","10.215.173.2","TCP","60","[TCP Retransmission] [TCP Port numbers reused] 43583  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1898955619 TSecr=0 WS=256"
"12153","231.656702","146.0.227.109","10.215.173.1","TLSv1.2","369","Application Data"
"12154","231.656962","146.0.227.109","10.215.173.1","TLSv1.2","369","Application Data"
"12155","231.657247","10.215.173.1","146.0.227.109","TCP","40","52976  >  443 [ACK] Seq=2060 Ack=815 Win=89856 Len=0"
"12156","231.657327","10.215.173.1","146.0.227.109","TCP","40","52972  >  443 [ACK] Seq=6657 Ack=3558 Win=96768 Len=0"
"12157","231.667929","69.173.144.138","10.215.173.1","TLSv1.2","1428","Server Hello"
"12158","231.668482","10.215.173.1","69.173.144.138","TCP","40","56232  >  443 [ACK] Seq=518 Ack=1389 Win=90624 Len=0"
"12159","231.670112","69.173.144.138","10.215.173.1","TCP","1500","443  >  56232 [ACK] Seq=1389 Ack=518 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"12160","231.670454","10.215.173.1","69.173.144.138","TCP","40","56232  >  443 [ACK] Seq=518 Ack=2849 Win=93440 Len=0"
"12161","231.670613","69.173.144.138","10.215.173.1","TLSv1.2","159","Certificate, Server Hello Done"
"12162","231.671136","10.215.173.1","69.173.144.138","TCP","40","56232  >  443 [ACK] Seq=518 Ack=2968 Win=93440 Len=0"
"12163","231.671368","146.0.227.109","10.215.173.1","TLSv1.2","369","Application Data"
"12164","231.671460","10.215.173.1","146.0.227.109","TCP","40","52788  >  443 [ACK] Seq=5579 Ack=10021 Win=119808 Len=0"
"12165","231.679290","10.215.173.1","69.173.144.138","TLSv1.2","358","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12166","231.679422","69.173.144.138","10.215.173.1","TCP","40","443  >  56232 [ACK] Seq=2968 Ack=836 Win=191744 Len=0"
"12167","231.718452","10.215.173.1","157.240.195.35","TLSv1.3","614","Application Data"
"12168","231.718599","157.240.195.35","10.215.173.1","TCP","40","443  >  43936 [ACK] Seq=3534 Ack=2183 Win=191488 Len=0"
"12169","231.725931","10.215.173.1","104.18.10.207","TCP","60","50100  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=3590179987 TSecr=0 WS=256"
"12170","231.763379","69.173.144.138","10.215.173.1","TLSv1.2","91","Change Cipher Spec, Encrypted Handshake Message"
"12171","231.769665","104.18.10.207","10.215.173.1","TCP","48","443  >  50100 [SYN, ACK] Seq=0 Ack=1 Win=750 Len=0 MSS=1460 WS=256"
"12172","231.769847","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"12173","231.770283","10.215.173.1","104.18.10.207","TCP","415","50100  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=375 [TCP segment of a reassembled PDU]"
"12174","231.770354","104.18.10.207","10.215.173.1","TCP","40","443  >  50100 [ACK] Seq=1 Ack=376 Win=191744 Len=0"
"12175","231.770458","10.215.173.1","104.18.10.207","TLSv1.3","182","Client Hello"
"12176","231.770565","104.18.10.207","10.215.173.1","TCP","40","443  >  50100 [ACK] Seq=1 Ack=518 Win=191488 Len=0"
"12177","231.797482","157.240.195.35","10.215.173.1","TLSv1.3","75","Application Data"
"12178","231.802981","10.215.173.1","10.215.173.2","DNS","65","Standard query 0xe0e9 A widget.yallarec.com"
"12179","231.804641","10.215.173.1","157.240.195.35","TLSv1.3","246","Application Data"
"12180","231.804712","157.240.195.35","10.215.173.1","TCP","40","443  >  43936 [ACK] Seq=3569 Ack=2389 Win=192000 Len=0"
"12181","231.807248","10.215.173.1","69.173.144.138","TCP","40","56232  >  443 [ACK] Seq=836 Ack=3019 Win=93440 Len=0"
"12182","231.836437","104.18.10.207","10.215.173.1","TLSv1.3","1500","Server Hello, Change Cipher Spec"
"12183","231.836758","10.215.173.2","10.215.173.1","DNS","159","Standard query response 0xe0e9 A widget.yallarec.com CNAME widget-yallarec.edgekey.net CNAME e15244.dscg.akamaiedge.net A 23.2.215.100"
"12184","231.837294","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=518 Ack=1461 Win=90624 Len=0"
"12185","231.837497","104.18.10.207","10.215.173.1","TLSv1.3","692","Application Data"
"12186","231.838031","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=518 Ack=2113 Win=93440 Len=0"
"12187","231.842095","10.215.173.1","10.215.173.2","DNS","56","Standard query 0xe6f7 A a.teads.tv"
"12188","231.844324","157.240.195.35","10.215.173.1","TLSv1.3","553","Application Data"
"12189","231.844663","10.215.173.1","104.18.10.207","TLSv1.3","104","Change Cipher Spec, Application Data"
"12190","231.844775","104.18.10.207","10.215.173.1","TCP","40","443  >  50100 [ACK] Seq=2113 Ack=582 Win=192000 Len=0"
"12191","231.847289","10.215.173.1","23.2.215.100","TCP","60","51992  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1786619726 TSecr=0 WS=256"
"12192","231.856740","10.215.173.1","157.240.195.35","TLSv1.3","75","Application Data"
"12193","231.856827","157.240.195.35","10.215.173.1","TCP","40","443  >  43936 [ACK] Seq=4082 Ack=2424 Win=191744 Len=0"
"12194","231.862783","10.215.173.1","10.215.173.2","DNS","66","Standard query 0xf6be A app.jubnaadserve.com"
"12195","231.865229","10.215.173.1","104.18.10.207","TLSv1.3","132","Application Data"
"12196","231.865341","104.18.10.207","10.215.173.1","TCP","40","443  >  50100 [ACK] Seq=2113 Ack=674 Win=192000 Len=0"
"12197","231.865602","10.215.173.1","104.18.10.207","TLSv1.3","412","Application Data"
"12198","231.865627","104.18.10.207","10.215.173.1","TCP","40","443  >  50100 [ACK] Seq=2113 Ack=1046 Win=191488 Len=0"
"12199","231.866407","10.215.173.1","35.157.235.37","TLSv1.2","496","Application Data"
"12200","231.866883","35.157.235.37","10.215.173.1","TCP","40","443  >  48640 [ACK] Seq=18733 Ack=2598 Win=191744 Len=0"
"12201","231.867223","10.215.173.1","35.157.235.37","TLSv1.2","212","Application Data"
"12202","231.867253","35.157.235.37","10.215.173.1","TCP","40","443  >  48640 [ACK] Seq=18733 Ack=2770 Win=191488 Len=0"
"12203","231.867608","18.211.169.26","10.215.173.1","TLSv1.2","71","Encrypted Alert"
"12204","231.867773","10.215.173.2","10.215.173.1","DNS","141","Standard query response 0xe6f7 A a.teads.tv CNAME a.teads.tv.edgekey.net CNAME e9957.b.akamaiedge.net A 104.122.81.122"
"12205","231.868266","10.215.173.1","18.211.169.26","TCP","40","34948  >  443 [ACK] Seq=2411 Ack=386 Win=89344 Len=0"
"12206","231.872859","10.215.173.1","104.122.81.122","TCP","60","44624  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=3019098304 TSecr=0 WS=256"
"12207","231.876698","10.215.173.1","157.240.196.17","TLSv1.3","631","Application Data"
"12208","231.876776","157.240.196.17","10.215.173.1","TCP","40","443  >  51834 [ACK] Seq=19132 Ack=2149 Win=191488 Len=0"
"12209","231.881791","157.240.195.35","10.215.173.1","TLSv1.3","75","Application Data"
"12210","231.887900","104.18.10.207","10.215.173.1","TLSv1.3","568","Application Data, Application Data"
"12211","231.888795","10.215.173.1","104.18.10.207","TLSv1.3","71","Application Data"
"12212","231.888945","104.18.10.207","10.215.173.1","TCP","40","443  >  50100 [ACK] Seq=2641 Ack=1077 Win=191744 Len=0"
"12213","231.903500","10.215.173.2","10.215.173.1","DNS","173","Standard query response 0xf6be A app.jubnaadserve.com CNAME d3kud9cfl3092p.cloudfront.net A 99.86.90.7 A 99.86.90.80 A 99.86.90.53 A 99.86.90.110"
"12214","231.906523","10.215.173.1","99.86.90.7","TCP","60","34888  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1410338328 TSecr=0 WS=256"
"12215","231.914826","104.122.81.122","10.215.173.1","TCP","48","443  >  44624 [SYN, ACK] Seq=0 Ack=1 Win=750 Len=0 MSS=1460 WS=256"
"12216","231.915322","10.215.173.1","104.122.81.122","TCP","40","44624  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"12217","231.915766","10.215.173.1","104.122.81.122","TCP","415","44624  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=375 [TCP segment of a reassembled PDU]"
"12218","231.915836","104.122.81.122","10.215.173.1","TCP","40","443  >  44624 [ACK] Seq=1 Ack=376 Win=191744 Len=0"
"12219","231.915936","10.215.173.1","104.122.81.122","TLSv1.3","182","Client Hello"
"12220","231.916036","104.122.81.122","10.215.173.1","TCP","40","443  >  44624 [ACK] Seq=1 Ack=518 Win=191488 Len=0"
"12221","231.921599","157.240.195.35","10.215.173.1","TLSv1.3","173","Application Data"
"12222","231.921980","10.215.173.1","157.240.195.35","TCP","40","43936  >  443 [ACK] Seq=2424 Ack=4250 Win=108288 Len=0"
"12223","231.923319","10.215.173.1","157.240.195.35","TLSv1.3","75","Application Data"
"12224","231.923470","157.240.195.35","10.215.173.1","TCP","40","443  >  43936 [ACK] Seq=4250 Ack=2459 Win=192000 Len=0"
"12225","231.923791","104.18.10.207","10.215.173.1","TLSv1.3","71","Application Data"
"12226","231.926633","18.211.169.26","10.215.173.1","TLSv1.2","71","Encrypted Alert"
"12227","231.927068","10.215.173.1","157.240.196.17","TLSv1.3","255","Application Data"
"12228","231.927186","157.240.196.17","10.215.173.1","TCP","40","443  >  51834 [ACK] Seq=19132 Ack=2364 Win=191232 Len=0"
"12229","231.927451","10.215.173.1","18.211.169.26","TCP","40","34952  >  443 [ACK] Seq=2594 Ack=386 Win=89344 Len=0"
"12230","231.935388","23.2.215.100","10.215.173.1","TCP","48","443  >  51992 [SYN, ACK] Seq=0 Ack=1 Win=750 Len=0 MSS=1460 WS=256"
"12231","231.935515","10.215.173.1","23.2.215.100","TCP","40","51992  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"12232","231.936002","10.215.173.1","23.2.215.100","TCP","415","51992  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=375 [TCP segment of a reassembled PDU]"
"12233","231.936128","23.2.215.100","10.215.173.1","TCP","40","443  >  51992 [ACK] Seq=1 Ack=376 Win=191744 Len=0"
"12234","231.936255","10.215.173.1","23.2.215.100","TLSv1.3","182","Client Hello"
"12235","231.936408","23.2.215.100","10.215.173.1","TCP","40","443  >  51992 [ACK] Seq=1 Ack=518 Win=191488 Len=0"
"12236","231.959694","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12237","231.960063","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=4132 Win=99328 Len=0"
"12238","231.960233","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12239","231.960533","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12240","231.960904","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=7052 Win=105216 Len=0"
"12241","231.961092","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12242","231.961378","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12243","231.961682","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=9972 Win=111104 Len=0"
"12244","231.962978","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12245","231.963355","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12246","231.964130","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=12892 Win=116992 Len=0"
"12247","231.964295","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12248","231.964936","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12249","231.965341","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=15812 Win=122880 Len=0"
"12250","231.965491","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12251","231.965675","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12252","231.965865","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=18732 Win=128512 Len=0"
"12253","231.965988","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12254","231.966246","104.18.10.207","10.215.173.1","TLSv1.3","612","Application Data"
"12255","231.966496","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=20764 Win=134400 Len=0"
"12256","231.967997","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12257","231.970313","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12258","231.970745","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=23624 Win=140288 Len=0"
"12259","231.970965","104.18.10.207","10.215.173.1","TLSv1.3","1380","Application Data"
"12260","231.972448","10.215.173.1","104.26.5.93","TLSv1.3","332","Application Data"
"12261","231.972503","104.26.5.93","10.215.173.1","TCP","40","443  >  60878 [ACK] Seq=3847 Ack=1319 Win=191744 Len=0"
"12262","231.972620","10.215.173.1","104.26.5.93","TLSv1.3","79","Application Data"
"12263","231.972629","104.26.5.93","10.215.173.1","TCP","40","443  >  60878 [ACK] Seq=3847 Ack=1358 Win=191744 Len=0"
"12264","231.986465","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12265","231.986577","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=26424 Win=146176 Len=0"
"12266","231.986613","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12267","231.986661","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12268","231.986739","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=29344 Win=152064 Len=0"
"12269","231.986768","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12270","231.986809","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12271","231.986847","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=32264 Win=157696 Len=0"
"12272","231.986870","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12273","231.986912","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12274","231.986949","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=35184 Win=163584 Len=0"
"12275","231.986975","104.18.10.207","10.215.173.1","TLSv1.3","957","Application Data"
"12276","231.987658","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12277","231.987757","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=37501 Win=169472 Len=0"
"12278","231.989610","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12279","231.991607","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12280","231.991774","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=40301 Win=175360 Len=0"
"12281","231.993510","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12282","231.995731","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12283","231.995867","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=43101 Win=181248 Len=0"
"12284","231.997585","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12285","231.999721","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12286","232.000089","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=45961 Win=186880 Len=0"
"12287","232.000174","104.18.10.207","10.215.173.1","TLSv1.3","742","Application Data"
"12288","232.001612","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12289","232.001798","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=48123 Win=192768 Len=0"
"12290","232.001867","104.18.10.207","10.215.173.1","TLSv1.3","1380","Application Data"
"12291","232.005792","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12292","232.005968","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=50863 Win=198656 Len=0"
"12293","232.007673","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12294","232.009695","104.18.10.207","10.215.173.1","TLSv1.3","1500","Application Data"
"12295","232.009872","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=53723 Win=204544 Len=0"
"12296","232.009948","104.18.10.207","10.215.173.1","TLSv1.3","1380","Application Data"
"12297","232.011859","104.18.10.207","10.215.173.1","TLSv1.3","1440","Application Data"
"12298","232.012086","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=56463 Win=210432 Len=0"
"12299","232.013614","104.18.10.207","10.215.173.1","TCP","1440","443  >  50100 [PSH, ACK] Seq=56463 Ack=1077 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"12300","232.015834","104.18.10.207","10.215.173.1","TCP","1500","443  >  50100 [ACK] Seq=57863 Ack=1077 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"12301","232.016016","10.215.173.1","104.18.10.207","TCP","40","50100  >  443 [ACK] Seq=1077 Ack=59323 Win=216320 Len=0"
"12302","232.016106","104.18.10.207","10.215.173.1","TLSv1.3","1380","Application Data"
