"No.","Time","Source","Destination","Protocol","Length","Info"
"14442","277.465772","108.138.233.123","10.215.173.1","TCP","1404","443  >  33176 [PSH, ACK] Seq=1401506 Ack=1468 Win=192000 Len=1316 [TCP segment of a reassembled PDU]"
"14443","277.465953","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1402822 Win=1100032 Len=0"
"14444","277.467079","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1402822 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14445","277.467295","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1404210 Win=1100032 Len=0"
"14446","277.468932","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1404210 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14447","277.471228","108.138.233.123","10.215.173.1","TLSv1.3","1476","Application Data"
"14448","277.471398","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1406986 Win=1100032 Len=0"
"14449","277.475537","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1406986 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14450","277.490389","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1408374 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14451","277.490536","35.186.241.51","10.215.173.1","TCP","96","443  >  51010 [SYN, ACK] Seq=0 Ack=1 Win=750 Len=0 MSS=1460 WS=256"
"14452","277.492742","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1409834 Win=1100032 Len=0"
"14453","277.492775","10.215.173.1","35.186.241.51","TCP","88","51010  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"14454","277.492950","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1409834 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14455","277.493186","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1411294 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14456","277.493312","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1412754 Win=1100032 Len=0"
"14457","277.493344","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1412754 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14458","277.493432","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1414214 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14459","277.493503","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1415674 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14460","277.493565","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1417134 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14461","277.493624","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1418594 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14462","277.493676","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1417134 Win=1100032 Len=0"
"14463","277.493690","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1420054 Win=1100032 Len=0"
"14464","277.493719","108.138.233.123","10.215.173.1","TCP","900","443  >  33176 [PSH, ACK] Seq=1420054 Ack=1468 Win=192000 Len=812 [TCP segment of a reassembled PDU]"
"14465","277.494378","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1420866 Win=1100032 Len=0"
"14466","277.496273","108.138.233.123","10.215.173.1","TLSv1.3","1476","Application Data"
"14467","277.497511","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1422254 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14468","277.499016","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1423642 Win=1098752 Len=0"
"14469","277.500770","10.215.173.1","35.186.241.51","TCP","464","51010  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=375 [TCP segment of a reassembled PDU]"
"14470","277.500946","35.186.241.51","10.215.173.1","TCP","88","443  >  51010 [ACK] Seq=1 Ack=376 Win=191744 Len=0"
"14471","277.501083","10.215.173.1","35.186.241.51","TLSv1.3","228","Client Hello"
"14472","277.501287","35.186.241.51","10.215.173.1","TCP","88","443  >  51010 [ACK] Seq=1 Ack=518 Win=191488 Len=0"
"14473","277.513140","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1423642 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14474","277.515596","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1425030 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14475","277.515773","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1426490 Win=1100032 Len=0"
"14476","277.515814","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1426490 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14477","277.515897","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1427950 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14478","277.515967","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1429410 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14479","277.516032","108.138.233.123","10.215.173.1","TCP","1188","443  >  33176 [PSH, ACK] Seq=1430870 Ack=1468 Win=192000 Len=1100 [TCP segment of a reassembled PDU]"
"14480","277.516772","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1431970 Win=1100032 Len=0"
"14481","277.519308","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1431970 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14482","277.520771","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1433358 Win=1100032 Len=0"
"14483","277.523800","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1433358 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14484","277.527097","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1434746 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14485","277.527310","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1436134 Win=1100032 Len=0"
"14486","277.529137","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1436134 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14487","277.531462","108.138.233.123","10.215.173.1","TLSv1.3","1476","Application Data"
"14488","277.531675","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1438910 Win=1100032 Len=0"
"14489","277.535157","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1438910 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14490","277.542265","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1440298 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14491","277.542376","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1441686 Win=1100032 Len=0"
"14492","277.545060","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1441686 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14493","277.547534","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1443074 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14494","277.547834","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1444462 Win=1100032 Len=0"
"14495","277.550980","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1444462 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14496","277.555206","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1445850 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14497","277.555302","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1447238 Win=1100032 Len=0"
"14498","277.559334","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1447238 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14499","277.561032","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1448626 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14500","277.561136","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1450014 Win=1100032 Len=0"
"14501","277.563285","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1450014 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14502","277.569021","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1451402 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14503","277.569116","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1452790 Win=1100032 Len=0"
"14504","277.571075","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1452790 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14505","277.574970","108.138.233.123","10.215.173.1","TLSv1.3","1476","Application Data"
"14506","277.575078","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1455566 Win=1100032 Len=0"
"14507","277.577068","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1455566 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14508","277.593659","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1456954 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14509","277.593737","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1458414 Win=1100032 Len=0"
"14510","277.593766","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1458414 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14511","277.593792","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1459874 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14512","277.593811","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1461334 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14513","277.593828","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1462794 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14514","277.593845","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1464254 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14515","277.593863","108.138.233.123","10.215.173.1","TCP","1044","443  >  33176 [PSH, ACK] Seq=1465714 Ack=1468 Win=192000 Len=956 [TCP segment of a reassembled PDU]"
"14516","277.593875","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1461334 Win=1100032 Len=0"
"14517","277.593925","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1465714 Win=1100032 Len=0"
"14518","277.593933","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1466670 Win=1100032 Len=0"
"14519","277.597037","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1466670 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14520","277.597244","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1468058 Win=1100032 Len=0"
"14521","277.599468","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1468058 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14522","277.601588","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1469446 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14523","277.601892","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1470906 Win=1100032 Len=0"
"14524","277.601958","108.138.233.123","10.215.173.1","TLSv1.3","1404","Application Data"
"14525","277.602832","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1472222 Win=1100032 Len=0"
"14526","277.605222","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1472222 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14527","277.608301","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1473610 Win=1100032 Len=0"
"14528","277.608334","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1473610 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14529","277.611139","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1474998 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14530","277.611347","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1476386 Win=1100032 Len=0"
"14531","277.627739","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1476386 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14532","277.627949","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1477846 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14533","277.628102","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1479306 Win=1100032 Len=0"
"14534","277.628136","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1479306 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14535","277.628330","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1480766 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14536","277.628410","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1482226 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14537","277.628475","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1483686 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14538","277.628552","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1482226 Win=1100032 Len=0"
"14539","277.628565","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1485146 Win=1100032 Len=0"
"14540","277.628587","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1485146 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14541","277.628675","108.138.233.123","10.215.173.1","TCP","972","443  >  33176 [PSH, ACK] Seq=1486606 Ack=1468 Win=192000 Len=884 [TCP segment of a reassembled PDU]"
"14542","277.628774","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1487490 Win=1100032 Len=0"
"14543","277.629323","108.138.233.123","10.215.173.1","TLSv1.3","1476","Application Data"
"14544","277.630076","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1488878 Win=1100032 Len=0"
"14545","277.631548","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1488878 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14546","277.635283","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1490266 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14547","277.635504","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1491654 Win=1100032 Len=0"
"14548","277.638918","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1491654 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14549","277.641010","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1493042 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14550","277.641098","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1494430 Win=1100032 Len=0"
"14551","277.643151","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1494430 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14552","277.645710","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1495818 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14553","277.645916","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1497206 Win=1100032 Len=0"
"14554","277.647205","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1497206 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14555","277.648850","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1498594 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14556","277.648943","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1499982 Win=1100032 Len=0"
"14557","277.653154","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1499982 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14558","277.657076","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1501370 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14559","277.657172","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1502758 Win=1100032 Len=0"
"14560","277.661072","108.138.233.123","10.215.173.1","TLSv1.3","1476","Application Data"
"14561","277.663070","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1504146 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14562","277.663282","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1505534 Win=1100032 Len=0"
"14563","277.667106","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1505534 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14564","277.669020","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1506922 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14565","277.669377","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1508310 Win=1100032 Len=0"
"14566","277.673340","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1508310 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14567","277.675609","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1509698 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14568","277.675831","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1511086 Win=1100032 Len=0"
"14569","277.681455","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1511086 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14570","277.682987","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1512474 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14571","277.683143","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1513862 Win=1100032 Len=0"
"14572","277.688947","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1513862 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14573","277.692963","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1515250 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14574","277.693183","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1516638 Win=1100032 Len=0"
"14575","277.696958","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1516638 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14576","277.699236","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1518026 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14577","277.699441","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1519414 Win=1100032 Len=0"
"14578","277.701330","108.138.233.123","10.215.173.1","TLSv1.3","1476","Application Data"
"14579","277.705208","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1520802 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14580","277.705322","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1522190 Win=1100032 Len=0"
"14581","277.707206","35.186.241.51","10.215.173.1","TLSv1.3","1476","Server Hello, Change Cipher Spec"
"14582","277.707351","10.215.173.1","35.186.241.51","TCP","88","51010  >  443 [ACK] Seq=518 Ack=1389 Win=90624 Len=0"
"14583","277.709382","35.186.241.51","10.215.173.1","TCP","1476","443  >  51010 [PSH, ACK] Seq=1389 Ack=518 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14584","277.709470","10.215.173.1","35.186.241.51","TCP","88","51010  >  443 [ACK] Seq=518 Ack=2777 Win=93440 Len=0"
"14585","277.711267","35.186.241.51","10.215.173.1","TLSv1.3","1512","Application Data"
"14586","277.711352","10.215.173.1","35.186.241.51","TCP","88","51010  >  443 [ACK] Seq=518 Ack=4201 Win=96512 Len=0"
"14587","277.713466","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1522190 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14588","277.715628","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1523578 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14589","277.715846","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1524966 Win=1100032 Len=0"
"14590","277.716946","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1524966 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14591","277.719133","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1526354 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14592","277.719247","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1527742 Win=1100032 Len=0"
"14593","277.735541","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1527742 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14594","277.737355","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1529130 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14595","277.737507","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1530590 Win=1100032 Len=0"
"14596","277.737608","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1530590 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14597","277.737735","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1532050 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14598","277.737823","108.138.233.123","10.215.173.1","TCP","1260","443  >  33176 [PSH, ACK] Seq=1533510 Ack=1468 Win=192000 Len=1172 [TCP segment of a reassembled PDU]"
"14599","277.738141","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1534682 Win=1100032 Len=0"
"14600","277.741379","10.215.173.1","35.186.241.51","TLSv1.3","152","Change Cipher Spec, Application Data"
"14601","277.741443","35.186.241.51","10.215.173.1","TCP","88","443  >  51010 [ACK] Seq=4201 Ack=582 Win=192000 Len=0"
"14602","277.743506","10.215.173.1","35.186.241.51","TLSv1.3","688","Application Data"
"14603","277.743532","35.186.241.51","10.215.173.1","TCP","88","443  >  51010 [ACK] Seq=4201 Ack=1181 Win=191488 Len=0"
"14604","277.839949","108.138.233.123","10.215.173.1","TCP","1476","443  >  33176 [PSH, ACK] Seq=1534682 Ack=1468 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"14605","277.841562","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1536070 Win=1100032 Len=0"
"14606","277.841654","108.138.233.123","10.215.173.1","TLSv1.3","1548","Application Data"
"14607","277.841736","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1537530 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14608","277.841766","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1538990 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14609","277.841786","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1540450 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14610","277.841806","108.138.233.123","10.215.173.1","TCP","1188","443  >  33176 [PSH, ACK] Seq=1541910 Ack=1468 Win=192000 Len=1100 [TCP segment of a reassembled PDU]"
"14611","277.842770","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1543010 Win=1095424 Len=0"
"14612","277.880756","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1543010 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14613","277.880933","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1544470 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"14614","277.881017","10.215.173.1","108.138.233.123","TCP","88","33176  >  443 [ACK] Seq=1468 Ack=1545930 Win=1098752 Len=0"
"14615","277.881071","108.138.233.123","10.215.173.1","TCP","1548","443  >  33176 [ACK] Seq=1545930 Ack=1468 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
